"oftcode","boroughname","onstreetna","fromstreet","tostreetna","inspection","systemrating"
"110210118390118410","Manhattan","3 AVENUE","EAST 70 STREET","EAST 71 STREET","2026-07-10T00:00:00.000","8.76"
"110210118410118430","Manhattan","3 AVENUE","EAST 71 STREET","EAST 72 STREET","2018-04-14T00:00:00.000","8.05"
"110210118410118430","Manhattan","3 AVENUE","EAST 71 STREET","EAST 72 STREET","2018-09-01T00:00:00.000","9.11"
"110210118410118430","Manhattan","3 AVENUE","EAST 71 STREET","EAST 72 STREET","2019-08-17T00:00:00.000","9.11"
"110210118410118430","Manhattan","3 AVENUE","EAST 71 STREET","EAST 72 STREET","2020-10-03T00:00:00.000","8.87"
"110210118410118430","Manhattan","3 AVENUE","EAST 71 STREET","EAST 72 STREET","2022-04-23T00:00:00.000","7.9"
"110210118410118430","Manhattan","3 AVENUE","EAST 71 STREET","EAST 72 STREET","2023-01-14T00:00:00.000","9.01"
"110210118410118430","Manhattan","3 AVENUE","EAST 71 STREET","EAST 72 STREET","2024-03-24T00:00:00.000","7.72"
"110210118410118430","Manhattan","3 AVENUE","EAST 71 STREET","EAST 72 STREET","2025-07-06T00:00:00.000","7.39"
"110210118410118430","Manhattan","3 AVENUE","EAST 71 STREET","EAST 72 STREET","2026-07-10T00:00:00.000","6.72"
"111710136970136990","Manhattan","AMSTERDAM AVENUE","WEST 160 STREET","WEST 161 STREET","2018-03-31T00:00:00.000","7.14"
"111710136970136990","Manhattan","AMSTERDAM AVENUE","WEST 160 STREET","WEST 161 STREET","2019-12-07T00:00:00.000","5.77"
"111710136970136990","Manhattan","AMSTERDAM AVENUE","WEST 160 STREET","WEST 161 STREET","2020-02-08T00:00:00.000","5.77"
"111710136970136990","Manhattan","AMSTERDAM AVENUE","WEST 160 STREET","WEST 161 STREET","2021-05-15T00:00:00.000","6.69"
"111710136970136990","Manhattan","AMSTERDAM AVENUE","WEST 160 STREET","WEST 161 STREET","2022-06-11T00:00:00.000","5.43"
"111710136970136990","Manhattan","AMSTERDAM AVENUE","WEST 160 STREET","WEST 161 STREET","2023-08-05T00:00:00.000","5.34"
"111710136970136990","Manhattan","AMSTERDAM AVENUE","WEST 160 STREET","WEST 161 STREET","2024-09-14T00:00:00.000","10.0"
"111710136970136990","Manhattan","AMSTERDAM AVENUE","WEST 160 STREET","WEST 161 STREET","2025-08-23T00:00:00.000","10.0"
"111710136970136990","Manhattan","AMSTERDAM AVENUE","WEST 160 STREET","WEST 161 STREET","2026-07-08T00:00:00.000","9.93"
"113610113113117170","Manhattan","BROADWAY","BEND","EAST 9 STREET","2018-03-10T00:00:00.000","9.93"
"113610113113117170","Manhattan","BROADWAY","BEND","EAST 9 STREET","2018-03-24T00:00:00.000","10.0"
"113610113113117170","Manhattan","BROADWAY","BEND","EAST 9 STREET","2019-06-05T00:00:00.000","9.84"
"113610113113117170","Manhattan","BROADWAY","BEND","EAST 9 STREET","2020-11-07T00:00:00.000","9.93"
"113610113113117170","Manhattan","BROADWAY","BEND","EAST 9 STREET","2021-12-24T00:00:00.000","7.48"
"113610113113117170","Manhattan","BROADWAY","BEND","EAST 9 STREET","2023-01-07T00:00:00.000","9.69"
"113610113113117170","Manhattan","BROADWAY","BEND","EAST 9 STREET","2024-01-13T00:00:00.000","7.31"
"113610113113117170","Manhattan","BROADWAY","BEND","EAST 9 STREET","2025-04-05T00:00:00.000","4.91"
"113610113113117170","Manhattan","BROADWAY","BEND","EAST 9 STREET","2026-07-18T00:00:00.000","5.1"
"115710135070135090","Manhattan","COLUMBUS AVENUE","WEST 65 STREET","WEST 66 STREET","2018-10-20T00:00:00.000","8.0"
"115710135070135090","Manhattan","COLUMBUS AVENUE","WEST 65 STREET","WEST 66 STREET","2019-09-14T00:00:00.000","9.11"
"115710135070135090","Manhattan","COLUMBUS AVENUE","WEST 65 STREET","WEST 66 STREET","2020-10-10T00:00:00.000","9.93"
"115710135070135090","Manhattan","COLUMBUS AVENUE","WEST 65 STREET","WEST 66 STREET","2021-11-06T00:00:00.000","8.87"
"115710135070135090","Manhattan","COLUMBUS AVENUE","WEST 65 STREET","WEST 66 STREET","2021-12-19T00:00:00.000","8.87"
"115710135070135090","Manhattan","COLUMBUS AVENUE","WEST 65 STREET","WEST 66 STREET","2022-12-24T00:00:00.000","9.39"
"115710135070135090","Manhattan","COLUMBUS AVENUE","WEST 65 STREET","WEST 66 STREET","2024-01-13T00:00:00.000","8.64"
"115710135070135090","Manhattan","COLUMBUS AVENUE","WEST 65 STREET","WEST 66 STREET","2025-06-21T00:00:00.000","7.7"
"115710135070135090","Manhattan","COLUMBUS AVENUE","WEST 65 STREET","WEST 66 STREET","2026-07-08T00:00:00.000","8.76"
"115710135090135110","Manhattan","COLUMBUS AVENUE","WEST 66 STREET","WEST 67 STREET","2018-10-20T00:00:00.000","9.11"
"115710135090135110","Manhattan","COLUMBUS AVENUE","WEST 66 STREET","WEST 67 STREET","2019-09-14T00:00:00.000","9.11"
"115710135090135110","Manhattan","COLUMBUS AVENUE","WEST 66 STREET","WEST 67 STREET","2020-10-10T00:00:00.000","9.93"
"115710135090135110","Manhattan","COLUMBUS AVENUE","WEST 66 STREET","WEST 67 STREET","2021-11-06T00:00:00.000","8.14"
"115710135090135110","Manhattan","COLUMBUS AVENUE","WEST 66 STREET","WEST 67 STREET","2021-12-19T00:00:00.000","8.14"
"115710135090135110","Manhattan","COLUMBUS AVENUE","WEST 66 STREET","WEST 67 STREET","2022-12-24T00:00:00.000","9.11"
"115710135090135110","Manhattan","COLUMBUS AVENUE","WEST 66 STREET","WEST 67 STREET","2024-01-13T00:00:00.000","7.79"
"115710135090135110","Manhattan","COLUMBUS AVENUE","WEST 66 STREET","WEST 67 STREET","2025-06-21T00:00:00.000","8.0"
"115710135090135110","Manhattan","COLUMBUS AVENUE","WEST 66 STREET","WEST 67 STREET","2026-07-08T00:00:00.000","7.89"
"115710135110135130","Manhattan","COLUMBUS AVENUE","WEST 67 STREET","WEST 68 STREET","2018-10-20T00:00:00.000","8.69"
"115710135110135130","Manhattan","COLUMBUS AVENUE","WEST 67 STREET","WEST 68 STREET","2019-09-14T00:00:00.000","8.24"
"115710135110135130","Manhattan","COLUMBUS AVENUE","WEST 67 STREET","WEST 68 STREET","2020-10-10T00:00:00.000","9.19"
"115710135110135130","Manhattan","COLUMBUS AVENUE","WEST 67 STREET","WEST 68 STREET","2021-11-06T00:00:00.000","7.9"
"115710135110135130","Manhattan","COLUMBUS AVENUE","WEST 67 STREET","WEST 68 STREET","2021-12-19T00:00:00.000","7.9"
"115710135110135130","Manhattan","COLUMBUS AVENUE","WEST 67 STREET","WEST 68 STREET","2022-12-24T00:00:00.000","9.19"
"115710135110135130","Manhattan","COLUMBUS AVENUE","WEST 67 STREET","WEST 68 STREET","2024-01-13T00:00:00.000","7.64"
"115710135110135130","Manhattan","COLUMBUS AVENUE","WEST 67 STREET","WEST 68 STREET","2025-06-21T00:00:00.000","7.85"
"115710135110135130","Manhattan","COLUMBUS AVENUE","WEST 67 STREET","WEST 68 STREET","2026-07-08T00:00:00.000","8.0"
"115710135130135150","Manhattan","COLUMBUS AVENUE","WEST   68 STREET","WEST   69 STREET","2018-10-20T00:00:00.000","9.69"
"115710135130135150","Manhattan","COLUMBUS AVENUE","WEST   68 STREET","WEST   69 STREET","2019-09-14T00:00:00.000","9.11"
"115710135130135150","Manhattan","COLUMBUS AVENUE","WEST   68 STREET","WEST   69 STREET","2020-10-10T00:00:00.000","9.11"
"115710135130135150","Manhattan","COLUMBUS AVENUE","WEST   68 STREET","WEST   69 STREET","2021-11-06T00:00:00.000","8.87"
"115710135130135150","Manhattan","COLUMBUS AVENUE","WEST   68 STREET","WEST   69 STREET","2021-12-19T00:00:00.000","8.87"
"115710135130135150","Manhattan","COLUMBUS AVENUE","WEST   68 STREET","WEST   69 STREET","2022-12-24T00:00:00.000","9.93"
"115710135130135150","Manhattan","COLUMBUS AVENUE","WEST   68 STREET","WEST   69 STREET","2024-01-13T00:00:00.000","7.79"
"115710135130135150","Manhattan","COLUMBUS AVENUE","WEST   68 STREET","WEST   69 STREET","2025-06-21T00:00:00.000","7.0"
"115710135130135150","Manhattan","COLUMBUS AVENUE","WEST   68 STREET","WEST   69 STREET","2026-07-08T00:00:00.000","8.0"
"115710135150135170","Manhattan","COLUMBUS AVENUE","WEST   69 STREET","WEST   70 STREET","2018-10-20T00:00:00.000","9.11"
"115710135150135170","Manhattan","COLUMBUS AVENUE","WEST   69 STREET","WEST   70 STREET","2019-09-14T00:00:00.000","8.24"
"115710135150135170","Manhattan","COLUMBUS AVENUE","WEST   69 STREET","WEST   70 STREET","2020-10-10T00:00:00.000","9.19"
"115710135150135170","Manhattan","COLUMBUS AVENUE","WEST   69 STREET","WEST   70 STREET","2021-11-06T00:00:00.000","8.0"
"115710135150135170","Manhattan","COLUMBUS AVENUE","WEST   69 STREET","WEST   70 STREET","2021-12-19T00:00:00.000","8.0"
"115710135150135170","Manhattan","COLUMBUS AVENUE","WEST   69 STREET","WEST   70 STREET","2022-12-24T00:00:00.000","9.93"
"115710135150135170","Manhattan","COLUMBUS AVENUE","WEST   69 STREET","WEST   70 STREET","2024-01-13T00:00:00.000","7.34"
"115710135150135170","Manhattan","COLUMBUS AVENUE","WEST   69 STREET","WEST   70 STREET","2025-06-21T00:00:00.000","8.0"
"115710135150135170","Manhattan","COLUMBUS AVENUE","WEST   69 STREET","WEST   70 STREET","2026-07-08T00:00:00.000","7.9"
"115710135310135330","Manhattan","COLUMBUS AVENUE","WEST 77 STREET","WEST 78 STREET","2018-10-20T00:00:00.000","8.24"
"115710135310135330","Manhattan","COLUMBUS AVENUE","WEST 77 STREET","WEST 78 STREET","2019-09-14T00:00:00.000","7.02"
"115710135310135330","Manhattan","COLUMBUS AVENUE","WEST 77 STREET","WEST 78 STREET","2020-10-10T00:00:00.000","7.95"
"115710135310135330","Manhattan","COLUMBUS AVENUE","WEST 77 STREET","WEST 78 STREET","2021-11-06T00:00:00.000","7.75"
"115710135310135330","Manhattan","COLUMBUS AVENUE","WEST 77 STREET","WEST 78 STREET","2021-12-19T00:00:00.000","7.75"
"115710135310135330","Manhattan","COLUMBUS AVENUE","WEST 77 STREET","WEST 78 STREET","2022-12-24T00:00:00.000","7.76"
"115710135310135330","Manhattan","COLUMBUS AVENUE","WEST 77 STREET","WEST 78 STREET","2024-01-13T00:00:00.000","6.64"
"115710135310135330","Manhattan","COLUMBUS AVENUE","WEST 77 STREET","WEST 78 STREET","2025-06-21T00:00:00.000","6.72"
"115710135310135330","Manhattan","COLUMBUS AVENUE","WEST 77 STREET","WEST 78 STREET","2026-07-08T00:00:00.000","6.75"
"115710135330135350","Manhattan","COLUMBUS AVENUE","WEST 78 STREET","WEST 79 STREET","2018-10-20T00:00:00.000","8.86"
"115710135330135350","Manhattan","COLUMBUS AVENUE","WEST 78 STREET","WEST 79 STREET","2019-09-14T00:00:00.000","7.75"
"115710135330135350","Manhattan","COLUMBUS AVENUE","WEST 78 STREET","WEST 79 STREET","2020-10-10T00:00:00.000","9.01"
"115710135330135350","Manhattan","COLUMBUS AVENUE","WEST 78 STREET","WEST 79 STREET","2021-11-06T00:00:00.000","9.45"
"115710135330135350","Manhattan","COLUMBUS AVENUE","WEST 78 STREET","WEST 79 STREET","2021-12-19T00:00:00.000","9.45"
"115710135330135350","Manhattan","COLUMBUS AVENUE","WEST 78 STREET","WEST 79 STREET","2022-12-24T00:00:00.000","9.93"
"115710135330135350","Manhattan","COLUMBUS AVENUE","WEST 78 STREET","WEST 79 STREET","2024-01-13T00:00:00.000","9.33"
"115710135330135350","Manhattan","COLUMBUS AVENUE","WEST 78 STREET","WEST 79 STREET","2025-06-21T00:00:00.000","7.38"
"115710135330135350","Manhattan","COLUMBUS AVENUE","WEST 78 STREET","WEST 79 STREET","2026-07-08T00:00:00.000","6.75"
"115710135350135370","Manhattan","COLUMBUS AVENUE","WEST 79 STREET","WEST 80 STREET","2018-10-20T00:00:00.000","7.64"
"115710135350135370","Manhattan","COLUMBUS AVENUE","WEST 79 STREET","WEST 80 STREET","2019-09-14T00:00:00.000","7.26"
"115710135350135370","Manhattan","COLUMBUS AVENUE","WEST 79 STREET","WEST 80 STREET","2020-10-10T00:00:00.000","7.96"
"115710135350135370","Manhattan","COLUMBUS AVENUE","WEST 79 STREET","WEST 80 STREET","2021-11-06T00:00:00.000","7.42"
"115710135350135370","Manhattan","COLUMBUS AVENUE","WEST 79 STREET","WEST 80 STREET","2021-12-19T00:00:00.000","7.42"
"115710135350135370","Manhattan","COLUMBUS AVENUE","WEST 79 STREET","WEST 80 STREET","2022-12-24T00:00:00.000","8.87"
"115710135350135370","Manhattan","COLUMBUS AVENUE","WEST 79 STREET","WEST 80 STREET","2024-01-13T00:00:00.000","7.4"
"115710135350135370","Manhattan","COLUMBUS AVENUE","WEST 79 STREET","WEST 80 STREET","2025-06-21T00:00:00.000","7.39"
"115710135350135370","Manhattan","COLUMBUS AVENUE","WEST 79 STREET","WEST 80 STREET","2026-07-31T00:00:00.000","7.0"
"115710135410135430","Manhattan","COLUMBUS AVENUE","WEST 82 STREET","WEST 83 STREET","2018-11-03T00:00:00.000","10.0"
"115710135410135430","Manhattan","COLUMBUS AVENUE","WEST 82 STREET","WEST 83 STREET","2019-09-14T00:00:00.000","9.93"
"115710135410135430","Manhattan","COLUMBUS AVENUE","WEST 82 STREET","WEST 83 STREET","2020-10-10T00:00:00.000","10.0"
"115710135410135430","Manhattan","COLUMBUS AVENUE","WEST 82 STREET","WEST 83 STREET","2021-11-06T00:00:00.000","8.87"
"115710135410135430","Manhattan","COLUMBUS AVENUE","WEST 82 STREET","WEST 83 STREET","2021-12-19T00:00:00.000","8.87"
"115710135410135430","Manhattan","COLUMBUS AVENUE","WEST 82 STREET","WEST 83 STREET","2022-12-26T00:00:00.000","9.93"
"115710135410135430","Manhattan","COLUMBUS AVENUE","WEST 82 STREET","WEST 83 STREET","2024-01-13T00:00:00.000","7.72"
"115710135410135430","Manhattan","COLUMBUS AVENUE","WEST 82 STREET","WEST 83 STREET","2025-06-21T00:00:00.000","9.44"
"115710135410135430","Manhattan","COLUMBUS AVENUE","WEST 82 STREET","WEST 83 STREET","2026-07-08T00:00:00.000","8.62"
"115710135450135470","Manhattan","COLUMBUS AVENUE","WEST 84 STREET","WEST 85 STREET","2018-11-03T00:00:00.000","10.0"
"115710135450135470","Manhattan","COLUMBUS AVENUE","WEST 84 STREET","WEST 85 STREET","2019-09-14T00:00:00.000","9.93"
"115710135450135470","Manhattan","COLUMBUS AVENUE","WEST 84 STREET","WEST 85 STREET","2020-10-10T00:00:00.000","9.93"
"115710135450135470","Manhattan","COLUMBUS AVENUE","WEST 84 STREET","WEST 85 STREET","2021-11-06T00:00:00.000","8.87"
"115710135450135470","Manhattan","COLUMBUS AVENUE","WEST 84 STREET","WEST 85 STREET","2021-12-19T00:00:00.000","8.87"
"115710135450135470","Manhattan","COLUMBUS AVENUE","WEST 84 STREET","WEST 85 STREET","2022-12-26T00:00:00.000","9.11"
"115710135450135470","Manhattan","COLUMBUS AVENUE","WEST 84 STREET","WEST 85 STREET","2024-01-13T00:00:00.000","7.7"
"115710135450135470","Manhattan","COLUMBUS AVENUE","WEST 84 STREET","WEST 85 STREET","2025-06-21T00:00:00.000","6.42"
"115710135450135470","Manhattan","COLUMBUS AVENUE","WEST 84 STREET","WEST 85 STREET","2026-07-08T00:00:00.000","6.69"
"115710135470135490","Manhattan","COLUMBUS AVENUE","WEST 85 STREET","WEST 86 STREET","2018-11-03T00:00:00.000","10.0"
"115710135470135490","Manhattan","COLUMBUS AVENUE","WEST 85 STREET","WEST 86 STREET","2019-09-14T00:00:00.000","9.69"
"115710135470135490","Manhattan","COLUMBUS AVENUE","WEST 85 STREET","WEST 86 STREET","2020-10-10T00:00:00.000","9.93"
"115710135470135490","Manhattan","COLUMBUS AVENUE","WEST 85 STREET","WEST 86 STREET","2021-11-06T00:00:00.000","8.87"
"115710135470135490","Manhattan","COLUMBUS AVENUE","WEST 85 STREET","WEST 86 STREET","2021-12-19T00:00:00.000","8.87"
"115710135470135490","Manhattan","COLUMBUS AVENUE","WEST 85 STREET","WEST 86 STREET","2022-12-26T00:00:00.000","9.93"
"115710135470135490","Manhattan","COLUMBUS AVENUE","WEST 85 STREET","WEST 86 STREET","2024-01-13T00:00:00.000","7.45"
"115710135470135490","Manhattan","COLUMBUS AVENUE","WEST 85 STREET","WEST 86 STREET","2025-06-21T00:00:00.000","9.44"
"115710135470135490","Manhattan","COLUMBUS AVENUE","WEST 85 STREET","WEST 86 STREET","2026-07-08T00:00:00.000","7.6"
"115710135490135510","Manhattan","COLUMBUS AVENUE","WEST 86 STREET","WEST 87 STREET","2018-10-20T00:00:00.000","7.44"
"115710135490135510","Manhattan","COLUMBUS AVENUE","WEST 86 STREET","WEST 87 STREET","2019-09-14T00:00:00.000","8.87"
"115710135490135510","Manhattan","COLUMBUS AVENUE","WEST 86 STREET","WEST 87 STREET","2020-10-10T00:00:00.000","10.0"
"115710135490135510","Manhattan","COLUMBUS AVENUE","WEST 86 STREET","WEST 87 STREET","2021-11-06T00:00:00.000","8.87"
"115710135490135510","Manhattan","COLUMBUS AVENUE","WEST 86 STREET","WEST 87 STREET","2021-12-19T00:00:00.000","8.87"
"115710135490135510","Manhattan","COLUMBUS AVENUE","WEST 86 STREET","WEST 87 STREET","2022-12-26T00:00:00.000","9.93"
"115710135490135510","Manhattan","COLUMBUS AVENUE","WEST 86 STREET","WEST 87 STREET","2024-01-13T00:00:00.000","7.6"
"115710135490135510","Manhattan","COLUMBUS AVENUE","WEST 86 STREET","WEST 87 STREET","2025-06-21T00:00:00.000","7.26"
"115710135490135510","Manhattan","COLUMBUS AVENUE","WEST 86 STREET","WEST 87 STREET","2026-07-08T00:00:00.000","7.26"
"115710135530135550","Manhattan","COLUMBUS AVENUE","WEST 88 STREET","WEST 89 STREET","2018-11-03T00:00:00.000","10.0"
"115710135530135550","Manhattan","COLUMBUS AVENUE","WEST 88 STREET","WEST 89 STREET","2019-09-14T00:00:00.000","9.77"
"115710135530135550","Manhattan","COLUMBUS AVENUE","WEST 88 STREET","WEST 89 STREET","2020-10-10T00:00:00.000","9.19"
"115710135530135550","Manhattan","COLUMBUS AVENUE","WEST 88 STREET","WEST 89 STREET","2021-11-06T00:00:00.000","9.69"
"115710135530135550","Manhattan","COLUMBUS AVENUE","WEST 88 STREET","WEST 89 STREET","2021-12-19T00:00:00.000","9.69"
"115710135530135550","Manhattan","COLUMBUS AVENUE","WEST 88 STREET","WEST 89 STREET","2022-12-26T00:00:00.000","9.93"
"115710135530135550","Manhattan","COLUMBUS AVENUE","WEST 88 STREET","WEST 89 STREET","2024-01-13T00:00:00.000","7.42"
"115710135530135550","Manhattan","COLUMBUS AVENUE","WEST 88 STREET","WEST 89 STREET","2025-06-21T00:00:00.000","7.65"
"115710135530135550","Manhattan","COLUMBUS AVENUE","WEST 88 STREET","WEST 89 STREET","2026-07-08T00:00:00.000","5.55"
"128790125490126390","Manhattan","PIKE STREET","MADISON STREET","MONROE STREET","2019-07-06T00:00:00.000","6.34"
"128790125490126390","Manhattan","PIKE STREET","MADISON STREET","MONROE STREET","2020-07-18T00:00:00.000","6.69"
"128790125490126390","Manhattan","PIKE STREET","MADISON STREET","MONROE STREET","2021-09-25T00:00:00.000","6.64"
"128790125490126390","Manhattan","PIKE STREET","MADISON STREET","MONROE STREET","2022-02-12T00:00:00.000","7.04"
"128790125490126390","Manhattan","PIKE STREET","MADISON STREET","MONROE STREET","2022-10-15T00:00:00.000","7.6"
"128790125490126390","Manhattan","PIKE STREET","MADISON STREET","MONROE STREET","2022-12-31T00:00:00.000","5.04"
"128790125490126390","Manhattan","PIKE STREET","MADISON STREET","MONROE STREET","2023-11-18T00:00:00.000","6.0"
"128790125490126390","Manhattan","PIKE STREET","MADISON STREET","MONROE STREET","2023-11-18T00:00:00.000","6.27"
"128790125490126390","Manhattan","PIKE STREET","MADISON STREET","MONROE STREET","2025-04-19T00:00:00.000","6.3"
"128790125490126390","Manhattan","PIKE STREET","MADISON STREET","MONROE STREET","2025-10-18T00:00:00.000","5.49"
"128790125490126390","Manhattan","PIKE STREET","MADISON STREET","MONROE STREET","2025-10-18T00:00:00.000","7.72"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2018-03-10T00:00:00.000","9.11"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2018-03-10T00:00:00.000","9.11"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2018-03-24T00:00:00.000","8.31"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2018-03-24T00:00:00.000","8.31"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2018-12-29T00:00:00.000","5.61"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2018-12-29T00:00:00.000","5.61"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2019-06-29T00:00:00.000","6.9"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2019-06-29T00:00:00.000","6.9"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2019-09-14T00:00:00.000","7.62"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2019-09-14T00:00:00.000","7.62"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2021-10-30T00:00:00.000","6.57"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2021-10-30T00:00:00.000","6.57"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2022-10-29T00:00:00.000","8.49"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2022-10-29T00:00:00.000","8.49"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2024-06-15T00:00:00.000","9.95"
"133930110410125190","Manhattan","WEST 8 STREET","5 AVENUE","MAC DOUGAL STREET","2024-06-15T00:00:00.000","9.95"
