site_id,current_date,future_date,days_ahead,current_rating,future_rating,current_severity,future_severity,borough,on_street,from_street,to_street
237420207720237920,2020-12-15,2022-04-11,482,10.000000,9.010000,0.000000000,0.110000000,Bronx,GUNTHER AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE
237420207720237920,2022-04-11,2023-05-24,408,9.010000,9.110000,0.110000000,0.098888889,Bronx,GUNTHER AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE
237420207720237920,2023-05-24,2024-05-20,362,9.110000,8.870000,0.098888889,0.125555556,Bronx,GUNTHER AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE
237420207720237920,2024-05-20,2025-05-23,368,8.870000,9.010000,0.125555556,0.110000000,Bronx,GUNTHER AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE
237420207720237920,2025-05-23,2026-07-20,423,9.010000,6.960000,0.110000000,0.337777778,Bronx,GUNTHER AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE
237420209320211140,2018-04-03,2018-04-05,2,8.790000,8.220000,0.134444444,0.197777778,Bronx,GUNTHER AVENUE,ARNOW AVENUE,BARTOW AVENUE
237420209320211140,2018-04-05,2019-03-25,354,8.220000,6.150000,0.197777778,0.427777778,Bronx,GUNTHER AVENUE,ARNOW AVENUE,BARTOW AVENUE
237420209320211140,2019-03-25,2020-12-15,631,6.150000,9.190000,0.427777778,0.090000000,Bronx,GUNTHER AVENUE,ARNOW AVENUE,BARTOW AVENUE
237420209320211140,2020-12-15,2022-05-17,518,9.190000,9.190000,0.090000000,0.090000000,Bronx,GUNTHER AVENUE,ARNOW AVENUE,BARTOW AVENUE
237420209320211140,2022-05-17,2023-05-13,361,9.190000,9.110000,0.090000000,0.098888889,Bronx,GUNTHER AVENUE,ARNOW AVENUE,BARTOW AVENUE
237420209320211140,2023-05-13,2024-05-20,373,9.110000,9.110000,0.098888889,0.098888889,Bronx,GUNTHER AVENUE,ARNOW AVENUE,BARTOW AVENUE
237420209320211140,2024-05-20,2025-05-23,368,9.110000,9.110000,0.098888889,0.098888889,Bronx,GUNTHER AVENUE,ARNOW AVENUE,BARTOW AVENUE
237420209320211140,2025-05-23,2026-07-20,423,9.110000,8.870000,0.098888889,0.125555556,Bronx,GUNTHER AVENUE,ARNOW AVENUE,BARTOW AVENUE
237420216620237920,2018-04-03,2018-04-05,2,7.860000,9.110000,0.237777778,0.098888889,Bronx,GUNTHER AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
237420216620237920,2018-04-05,2019-03-25,354,9.110000,8.400000,0.098888889,0.177777778,Bronx,GUNTHER AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
237420216620237920,2019-03-25,2020-12-15,631,8.400000,10.000000,0.177777778,0.000000000,Bronx,GUNTHER AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
237420216620237920,2020-12-15,2022-05-23,524,10.000000,7.310000,0.000000000,0.298888889,Bronx,GUNTHER AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
237420216620237920,2022-05-23,2023-05-13,355,7.310000,9.110000,0.298888889,0.098888889,Bronx,GUNTHER AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
237420216620237920,2023-05-13,2024-05-20,373,9.110000,9.110000,0.098888889,0.098888889,Bronx,GUNTHER AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
237420216620237920,2024-05-20,2025-05-23,368,9.110000,9.830000,0.098888889,0.018888889,Bronx,GUNTHER AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
237420216620237920,2025-05-23,2026-07-20,423,9.830000,8.140000,0.018888889,0.206666667,Bronx,GUNTHER AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
237420216620264320,2018-04-03,2018-04-05,2,9.010000,9.110000,0.110000000,0.098888889,Bronx,GUNTHER AVENUE,BURKE AVENUE,SEXTON PLACE
237420216620264320,2018-04-05,2019-03-25,354,9.110000,7.800000,0.098888889,0.244444444,Bronx,GUNTHER AVENUE,BURKE AVENUE,SEXTON PLACE
237420216620264320,2019-03-25,2020-12-15,631,7.800000,10.000000,0.244444444,0.000000000,Bronx,GUNTHER AVENUE,BURKE AVENUE,SEXTON PLACE
237420216620264320,2020-12-15,2022-05-23,524,10.000000,9.930000,0.000000000,0.007777778,Bronx,GUNTHER AVENUE,BURKE AVENUE,SEXTON PLACE
237420216620264320,2022-05-23,2023-05-13,355,9.930000,9.690000,0.007777778,0.034444444,Bronx,GUNTHER AVENUE,BURKE AVENUE,SEXTON PLACE
237420216620264320,2023-05-13,2024-05-20,373,9.690000,9.010000,0.034444444,0.110000000,Bronx,GUNTHER AVENUE,BURKE AVENUE,SEXTON PLACE
237420216620264320,2024-05-20,2025-05-23,368,9.010000,9.830000,0.110000000,0.018888889,Bronx,GUNTHER AVENUE,BURKE AVENUE,SEXTON PLACE
237420216620264320,2025-05-23,2026-07-20,423,9.830000,9.830000,0.018888889,0.018888889,Bronx,GUNTHER AVENUE,BURKE AVENUE,SEXTON PLACE
240420210520245120,2018-09-14,2019-10-11,392,6.330000,7.140000,0.407777778,0.317777778,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,LAFAYETTE AVENUE
240420210520245120,2019-10-11,2021-06-28,626,7.140000,6.530000,0.317777778,0.385555556,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,LAFAYETTE AVENUE
240420210520245120,2021-06-28,2021-07-19,21,6.530000,5.660000,0.385555556,0.482222222,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,LAFAYETTE AVENUE
240420210520245120,2021-07-19,2022-07-23,369,5.660000,6.180000,0.482222222,0.424444444,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,LAFAYETTE AVENUE
240420210520245120,2022-07-23,2023-08-14,387,6.180000,6.180000,0.424444444,0.424444444,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,LAFAYETTE AVENUE
240420210520245120,2023-08-14,2024-08-12,364,6.180000,5.010000,0.424444444,0.554444444,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,LAFAYETTE AVENUE
240420210520245120,2024-08-12,2025-08-19,372,5.010000,5.190000,0.554444444,0.534444444,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,LAFAYETTE AVENUE
240420210520245120,2025-08-19,2026-07-08,323,5.190000,6.180000,0.534444444,0.424444444,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,LAFAYETTE AVENUE
240420210520256320,2018-09-14,2019-10-11,392,9.930000,9.110000,0.007777778,0.098888889,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,OTIS AVENUE
240420210520256320,2019-10-11,2021-06-28,626,9.110000,8.140000,0.098888889,0.206666667,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,OTIS AVENUE
240420210520256320,2021-06-28,2021-07-19,21,8.140000,8.870000,0.206666667,0.125555556,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,OTIS AVENUE
240420210520256320,2021-07-19,2022-07-23,369,8.870000,9.110000,0.125555556,0.098888889,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,OTIS AVENUE
240420210520256320,2022-07-23,2023-08-14,387,9.110000,9.010000,0.098888889,0.110000000,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,OTIS AVENUE
240420210520256320,2023-08-14,2024-08-12,364,9.010000,7.000000,0.110000000,0.333333333,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,OTIS AVENUE
240420210520256320,2024-08-12,2025-08-19,372,7.000000,6.600000,0.333333333,0.377777778,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,OTIS AVENUE
240420210520256320,2025-08-19,2026-07-08,323,6.600000,6.120000,0.377777778,0.431111111,Bronx,HOLLYWOOD AVENUE,BARKLEY AVENUE,OTIS AVENUE
240420215920256320,2018-09-14,2019-10-11,392,8.100000,6.980000,0.211111111,0.335555556,Bronx,HOLLYWOOD AVENUE,BRUCKNER BOULEVARD,OTIS AVENUE
240420215920256320,2019-10-11,2021-06-28,626,6.980000,6.480000,0.335555556,0.391111111,Bronx,HOLLYWOOD AVENUE,BRUCKNER BOULEVARD,OTIS AVENUE
240420215920256320,2021-06-28,2021-07-19,21,6.480000,6.500000,0.391111111,0.388888889,Bronx,HOLLYWOOD AVENUE,BRUCKNER BOULEVARD,OTIS AVENUE
240420215920256320,2021-07-19,2022-07-23,369,6.500000,7.860000,0.388888889,0.237777778,Bronx,HOLLYWOOD AVENUE,BRUCKNER BOULEVARD,OTIS AVENUE
240420215920256320,2022-07-23,2023-08-14,387,7.860000,5.760000,0.237777778,0.471111111,Bronx,HOLLYWOOD AVENUE,BRUCKNER BOULEVARD,OTIS AVENUE
240420215920256320,2023-08-14,2024-08-12,364,5.760000,6.220000,0.471111111,0.420000000,Bronx,HOLLYWOOD AVENUE,BRUCKNER BOULEVARD,OTIS AVENUE
240420215920256320,2024-08-12,2025-08-19,372,6.220000,4.410000,0.420000000,0.621111111,Bronx,HOLLYWOOD AVENUE,BRUCKNER BOULEVARD,OTIS AVENUE
240420215920256320,2025-08-19,2026-07-08,323,4.410000,3.810000,0.621111111,0.687777778,Bronx,HOLLYWOOD AVENUE,BRUCKNER BOULEVARD,OTIS AVENUE
242420225800225830,2018-05-22,2018-08-07,77,5.820000,7.110000,0.464444444,0.321111111,Bronx,JACKSON AVENUE,EAST 138 STREET,EAST 139 STREET
242420225800225830,2018-08-07,2019-09-03,392,7.110000,6.690000,0.321111111,0.367777778,Bronx,JACKSON AVENUE,EAST 138 STREET,EAST 139 STREET
242420225800225830,2019-09-03,2021-04-10,585,6.690000,7.690000,0.367777778,0.256666667,Bronx,JACKSON AVENUE,EAST 138 STREET,EAST 139 STREET
242420225800225830,2021-04-10,2021-08-07,119,7.690000,5.910000,0.256666667,0.454444444,Bronx,JACKSON AVENUE,EAST 138 STREET,EAST 139 STREET
242420225800225830,2021-08-07,2022-08-23,381,5.910000,4.920000,0.454444444,0.564444444,Bronx,JACKSON AVENUE,EAST 138 STREET,EAST 139 STREET
242420225800225830,2022-08-23,2023-09-14,387,4.920000,4.890000,0.564444444,0.567777778,Bronx,JACKSON AVENUE,EAST 138 STREET,EAST 139 STREET
242420225800225830,2023-09-14,2025-02-23,528,4.890000,4.270000,0.567777778,0.636666667,Bronx,JACKSON AVENUE,EAST 138 STREET,EAST 139 STREET
242420225800225830,2025-02-23,2026-08-07,530,4.270000,3.900000,0.636666667,0.677777778,Bronx,JACKSON AVENUE,EAST 138 STREET,EAST 139 STREET
242420225830225860,2018-05-22,2018-08-07,77,6.180000,6.980000,0.424444444,0.335555556,Bronx,JACKSON AVENUE,EAST 139 STREET,EAST 140 STREET
242420225830225860,2018-08-07,2019-09-04,393,6.980000,5.290000,0.335555556,0.523333333,Bronx,JACKSON AVENUE,EAST 139 STREET,EAST 140 STREET
242420225830225860,2019-09-04,2021-04-10,584,5.290000,6.690000,0.523333333,0.367777778,Bronx,JACKSON AVENUE,EAST 139 STREET,EAST 140 STREET
242420225830225860,2021-04-10,2021-08-07,119,6.690000,4.890000,0.367777778,0.567777778,Bronx,JACKSON AVENUE,EAST 139 STREET,EAST 140 STREET
242420225830225860,2021-08-07,2022-08-23,381,4.890000,5.430000,0.567777778,0.507777778,Bronx,JACKSON AVENUE,EAST 139 STREET,EAST 140 STREET
242420225830225860,2022-08-23,2023-09-14,387,5.430000,5.040000,0.507777778,0.551111111,Bronx,JACKSON AVENUE,EAST 139 STREET,EAST 140 STREET
242420225830225860,2023-09-14,2025-02-23,528,5.040000,5.120000,0.551111111,0.542222222,Bronx,JACKSON AVENUE,EAST 139 STREET,EAST 140 STREET
242420225830225860,2025-02-23,2026-08-07,530,5.120000,3.900000,0.542222222,0.677777778,Bronx,JACKSON AVENUE,EAST 139 STREET,EAST 140 STREET
242420225860225890,2018-05-22,2018-08-07,77,5.880000,8.580000,0.457777778,0.157777778,Bronx,JACKSON AVENUE,EAST 140 STREET,EAST 141 STREET
242420225860225890,2018-08-07,2019-09-04,393,8.580000,8.860000,0.157777778,0.126666667,Bronx,JACKSON AVENUE,EAST 140 STREET,EAST 141 STREET
242420225860225890,2019-09-04,2021-04-10,584,8.860000,7.110000,0.126666667,0.321111111,Bronx,JACKSON AVENUE,EAST 140 STREET,EAST 141 STREET
242420225860225890,2021-04-10,2021-08-07,119,7.110000,6.990000,0.321111111,0.334444444,Bronx,JACKSON AVENUE,EAST 140 STREET,EAST 141 STREET
242420225860225890,2021-08-07,2022-08-23,381,6.990000,6.180000,0.334444444,0.424444444,Bronx,JACKSON AVENUE,EAST 140 STREET,EAST 141 STREET
242420225860225890,2022-08-23,2023-09-14,387,6.180000,6.460000,0.424444444,0.393333333,Bronx,JACKSON AVENUE,EAST 140 STREET,EAST 141 STREET
242420225860225890,2023-09-14,2025-02-23,528,6.460000,5.040000,0.393333333,0.551111111,Bronx,JACKSON AVENUE,EAST 140 STREET,EAST 141 STREET
242420225860225890,2025-02-23,2026-08-07,530,5.040000,6.810000,0.551111111,0.354444444,Bronx,JACKSON AVENUE,EAST 140 STREET,EAST 141 STREET
242420225890225920,2018-05-22,2018-08-07,77,6.050000,6.180000,0.438888889,0.424444444,Bronx,JACKSON AVENUE,EAST 141 STREET,EAST 142 STREET
242420225890225920,2018-08-07,2019-09-04,393,6.180000,6.870000,0.424444444,0.347777778,Bronx,JACKSON AVENUE,EAST 141 STREET,EAST 142 STREET
242420225890225920,2019-09-04,2021-04-10,584,6.870000,4.650000,0.347777778,0.594444444,Bronx,JACKSON AVENUE,EAST 141 STREET,EAST 142 STREET
242420225890225920,2021-04-10,2021-08-07,119,4.650000,5.420000,0.594444444,0.508888889,Bronx,JACKSON AVENUE,EAST 141 STREET,EAST 142 STREET
242420225890225920,2021-08-07,2022-08-23,381,5.420000,5.040000,0.508888889,0.551111111,Bronx,JACKSON AVENUE,EAST 141 STREET,EAST 142 STREET
242420225890225920,2022-08-23,2023-09-14,387,5.040000,8.530000,0.551111111,0.163333333,Bronx,JACKSON AVENUE,EAST 141 STREET,EAST 142 STREET
242420225890225920,2023-09-14,2025-02-23,528,8.530000,4.540000,0.163333333,0.606666667,Bronx,JACKSON AVENUE,EAST 141 STREET,EAST 142 STREET
242420225890225920,2025-02-23,2026-08-07,530,4.540000,5.510000,0.606666667,0.498888889,Bronx,JACKSON AVENUE,EAST 141 STREET,EAST 142 STREET
242420225920265920,2018-05-22,2018-08-07,77,6.990000,6.180000,0.334444444,0.424444444,Bronx,JACKSON AVENUE,EAST 142 STREET,ST MARYS STREET
242420225920265920,2018-08-07,2019-09-04,393,6.180000,7.600000,0.424444444,0.266666667,Bronx,JACKSON AVENUE,EAST 142 STREET,ST MARYS STREET
242420225920265920,2019-09-04,2021-04-10,584,7.600000,6.300000,0.266666667,0.411111111,Bronx,JACKSON AVENUE,EAST 142 STREET,ST MARYS STREET
242420225920265920,2021-04-10,2021-08-07,119,6.300000,5.900000,0.411111111,0.455555556,Bronx,JACKSON AVENUE,EAST 142 STREET,ST MARYS STREET
242420225920265920,2021-08-07,2022-08-23,381,5.900000,6.180000,0.455555556,0.424444444,Bronx,JACKSON AVENUE,EAST 142 STREET,ST MARYS STREET
242420225920265920,2022-08-23,2023-09-14,387,6.180000,7.000000,0.424444444,0.333333333,Bronx,JACKSON AVENUE,EAST 142 STREET,ST MARYS STREET
242420225920265920,2023-09-14,2025-02-23,528,7.000000,5.220000,0.333333333,0.531111111,Bronx,JACKSON AVENUE,EAST 142 STREET,ST MARYS STREET
242420225920265920,2025-02-23,2026-08-07,530,5.220000,5.640000,0.531111111,0.484444444,Bronx,JACKSON AVENUE,EAST 142 STREET,ST MARYS STREET
242420225980226010,2018-05-22,2018-07-28,67,5.160000,5.060000,0.537777778,0.548888889,Bronx,JACKSON AVENUE,EAST 144 STREET,EAST 145 STREET
242420225980226010,2018-07-28,2019-08-07,375,5.060000,6.000000,0.548888889,0.444444444,Bronx,JACKSON AVENUE,EAST 144 STREET,EAST 145 STREET
242420225980226010,2019-08-07,2021-04-10,612,6.000000,6.460000,0.444444444,0.393333333,Bronx,JACKSON AVENUE,EAST 144 STREET,EAST 145 STREET
242420225980226010,2021-04-10,2021-08-07,119,6.460000,3.830000,0.393333333,0.685555556,Bronx,JACKSON AVENUE,EAST 144 STREET,EAST 145 STREET
242420225980226010,2021-08-07,2022-11-18,468,3.830000,10.000000,0.685555556,0.000000000,Bronx,JACKSON AVENUE,EAST 144 STREET,EAST 145 STREET
242420225980226010,2022-11-18,2023-12-20,397,10.000000,9.930000,0.000000000,0.007777778,Bronx,JACKSON AVENUE,EAST 144 STREET,EAST 145 STREET
242420225980226010,2023-12-20,2025-03-09,445,9.930000,9.930000,0.007777778,0.007777778,Bronx,JACKSON AVENUE,EAST 144 STREET,EAST 145 STREET
242420225980226010,2025-03-09,2026-05-26,443,9.930000,7.050000,0.007777778,0.327777778,Bronx,JACKSON AVENUE,EAST 144 STREET,EAST 145 STREET
242420226070226130,2018-05-22,2018-07-27,66,5.860000,7.970000,0.460000000,0.225555556,Bronx,JACKSON AVENUE,EAST 147 STREET,EAST 149 STREET
242420226070226130,2018-07-27,2019-08-07,376,7.970000,6.000000,0.225555556,0.444444444,Bronx,JACKSON AVENUE,EAST 147 STREET,EAST 149 STREET
242420226070226130,2019-08-07,2021-04-10,612,6.000000,6.720000,0.444444444,0.364444444,Bronx,JACKSON AVENUE,EAST 147 STREET,EAST 149 STREET
242420226070226130,2021-04-10,2021-08-07,119,6.720000,5.700000,0.364444444,0.477777778,Bronx,JACKSON AVENUE,EAST 147 STREET,EAST 149 STREET
242420226070226130,2021-08-07,2022-08-23,381,5.700000,10.000000,0.477777778,0.000000000,Bronx,JACKSON AVENUE,EAST 147 STREET,EAST 149 STREET
242420226070226130,2022-08-23,2023-09-14,387,10.000000,9.690000,0.000000000,0.034444444,Bronx,JACKSON AVENUE,EAST 147 STREET,EAST 149 STREET
242420226070226130,2023-09-14,2024-09-10,362,9.690000,9.930000,0.034444444,0.007777778,Bronx,JACKSON AVENUE,EAST 147 STREET,EAST 149 STREET
242420226070226130,2024-09-10,2026-05-26,623,9.930000,7.150000,0.007777778,0.316666667,Bronx,JACKSON AVENUE,EAST 147 STREET,EAST 149 STREET
244120207720237920,2018-04-03,2018-04-05,2,8.160000,7.000000,0.204444444,0.333333333,Bronx,KINGSLAND AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE
244120207720237920,2018-04-05,2019-03-25,354,7.000000,6.870000,0.333333333,0.347777778,Bronx,KINGSLAND AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE
244120207720237920,2019-03-25,2020-12-15,631,6.870000,5.210000,0.347777778,0.532222222,Bronx,KINGSLAND AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE
244120207720237920,2020-12-15,2022-04-11,482,5.210000,9.110000,0.532222222,0.098888889,Bronx,KINGSLAND AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE
244120207720237920,2022-04-11,2023-05-24,408,9.110000,8.870000,0.098888889,0.125555556,Bronx,KINGSLAND AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE
244120207720237920,2023-05-24,2024-05-23,365,8.870000,8.240000,0.125555556,0.195555556,Bronx,KINGSLAND AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE
244120207720237920,2024-05-23,2025-05-23,365,8.240000,9.110000,0.195555556,0.098888889,Bronx,KINGSLAND AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE
244120207720237920,2025-05-23,2026-07-20,423,9.110000,6.900000,0.098888889,0.344444444,Bronx,KINGSLAND AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE
244120216620237920,2018-04-03,2018-04-05,2,9.930000,9.930000,0.007777778,0.007777778,Bronx,KINGSLAND AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
244120216620237920,2018-04-05,2019-03-25,354,9.930000,6.990000,0.007777778,0.334444444,Bronx,KINGSLAND AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
244120216620237920,2019-03-25,2020-12-15,631,6.990000,7.040000,0.334444444,0.328888889,Bronx,KINGSLAND AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
244120216620237920,2020-12-15,2022-04-11,482,7.040000,5.880000,0.328888889,0.457777778,Bronx,KINGSLAND AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
244120216620237920,2022-04-11,2023-05-24,408,5.880000,7.310000,0.457777778,0.298888889,Bronx,KINGSLAND AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
244120216620237920,2023-05-24,2024-05-23,365,7.310000,3.630000,0.298888889,0.707777778,Bronx,KINGSLAND AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
244120216620237920,2024-05-23,2025-05-23,365,3.630000,4.230000,0.707777778,0.641111111,Bronx,KINGSLAND AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
244120216620237920,2025-05-23,2026-07-20,423,4.230000,4.300000,0.641111111,0.633333333,Bronx,KINGSLAND AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE
245120219820223820,2018-09-14,2019-10-11,392,9.680000,9.650000,0.035555556,0.038888889,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,DEAN AVENUE
245120219820223820,2019-10-11,2021-06-28,626,9.650000,8.040000,0.038888889,0.217777778,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,DEAN AVENUE
245120219820223820,2021-06-28,2021-07-20,22,8.040000,9.440000,0.217777778,0.062222222,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,DEAN AVENUE
245120219820223820,2021-07-20,2022-07-23,368,9.440000,9.650000,0.062222222,0.038888889,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,DEAN AVENUE
245120219820223820,2022-07-23,2023-08-14,387,9.650000,9.500000,0.038888889,0.055555556,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,DEAN AVENUE
245120219820223820,2023-08-14,2024-08-12,364,9.500000,7.320000,0.055555556,0.297777778,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,DEAN AVENUE
245120219820223820,2024-08-12,2025-08-19,372,7.320000,4.510000,0.297777778,0.610000000,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,DEAN AVENUE
245120219820223820,2025-08-19,2026-07-10,325,4.510000,5.580000,0.610000000,0.491111111,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,DEAN AVENUE
245120219820277550,2018-09-14,2019-10-11,392,9.680000,9.680000,0.035555556,0.035555556,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,WILCOX AVENUE
245120219820277550,2019-10-11,2021-06-28,626,9.680000,9.110000,0.035555556,0.098888889,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,WILCOX AVENUE
245120219820277550,2021-06-28,2021-07-20,22,9.110000,9.300000,0.098888889,0.077777778,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,WILCOX AVENUE
245120219820277550,2021-07-20,2022-07-23,368,9.300000,9.650000,0.077777778,0.038888889,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,WILCOX AVENUE
245120219820277550,2022-07-23,2023-08-14,387,9.650000,9.380000,0.038888889,0.068888889,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,WILCOX AVENUE
245120219820277550,2023-08-14,2024-08-12,364,9.380000,6.990000,0.068888889,0.334444444,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,WILCOX AVENUE
245120219820277550,2024-08-12,2025-08-19,372,6.990000,5.880000,0.334444444,0.457777778,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,WILCOX AVENUE
245120219820277550,2025-08-19,2026-07-10,325,5.880000,6.400000,0.457777778,0.400000000,Bronx,LAFAYETTE AVENUE,CLARENCE AVENUE,WILCOX AVENUE
245120223820264740,2018-09-14,2019-10-11,392,9.380000,9.680000,0.068888889,0.035555556,Bronx,LAFAYETTE AVENUE,DEAN AVENUE,SHORE DRIVE
245120223820264740,2019-10-11,2021-06-28,626,9.680000,9.680000,0.035555556,0.035555556,Bronx,LAFAYETTE AVENUE,DEAN AVENUE,SHORE DRIVE
245120223820264740,2021-06-28,2021-07-20,22,9.680000,9.030000,0.035555556,0.107777778,Bronx,LAFAYETTE AVENUE,DEAN AVENUE,SHORE DRIVE
245120223820264740,2021-07-20,2022-07-23,368,9.030000,5.590000,0.107777778,0.490000000,Bronx,LAFAYETTE AVENUE,DEAN AVENUE,SHORE DRIVE
245120223820264740,2022-07-23,2023-08-14,387,5.590000,6.850000,0.490000000,0.350000000,Bronx,LAFAYETTE AVENUE,DEAN AVENUE,SHORE DRIVE
245120223820264740,2023-08-14,2024-08-12,364,6.850000,6.040000,0.350000000,0.440000000,Bronx,LAFAYETTE AVENUE,DEAN AVENUE,SHORE DRIVE
245120223820264740,2024-08-12,2025-08-19,372,6.040000,4.600000,0.440000000,0.600000000,Bronx,LAFAYETTE AVENUE,DEAN AVENUE,SHORE DRIVE
245120223820264740,2025-08-19,2026-07-10,325,4.600000,4.050000,0.600000000,0.661111111,Bronx,LAFAYETTE AVENUE,DEAN AVENUE,SHORE DRIVE
245120229620230120,2018-09-14,2019-10-11,392,8.240000,8.140000,0.195555556,0.206666667,Bronx,LAFAYETTE AVENUE,EAST TREMONT AVENUE,EDISON AVENUE
245120229620230120,2019-10-11,2021-06-28,626,8.140000,7.330000,0.206666667,0.296666667,Bronx,LAFAYETTE AVENUE,EAST TREMONT AVENUE,EDISON AVENUE
245120229620230120,2021-06-28,2021-07-19,21,7.330000,7.000000,0.296666667,0.333333333,Bronx,LAFAYETTE AVENUE,EAST TREMONT AVENUE,EDISON AVENUE
245120229620230120,2021-07-19,2022-07-23,369,7.000000,6.330000,0.333333333,0.407777778,Bronx,LAFAYETTE AVENUE,EAST TREMONT AVENUE,EDISON AVENUE
245120229620230120,2022-07-23,2023-08-14,387,6.330000,6.990000,0.407777778,0.334444444,Bronx,LAFAYETTE AVENUE,EAST TREMONT AVENUE,EDISON AVENUE
245120229620230120,2023-08-14,2024-08-12,364,6.990000,5.430000,0.334444444,0.507777778,Bronx,LAFAYETTE AVENUE,EAST TREMONT AVENUE,EDISON AVENUE
245120229620230120,2024-08-12,2025-08-19,372,5.430000,5.940000,0.507777778,0.451111111,Bronx,LAFAYETTE AVENUE,EAST TREMONT AVENUE,EDISON AVENUE
245120229620230120,2025-08-19,2026-07-08,323,5.940000,5.100000,0.451111111,0.544444444,Bronx,LAFAYETTE AVENUE,EAST TREMONT AVENUE,EDISON AVENUE
245120230120246520,2018-09-14,2019-10-11,392,9.010000,7.960000,0.110000000,0.226666667,Bronx,LAFAYETTE AVENUE,EDISON AVENUE,LOGAN AVENUE
245120230120246520,2019-10-11,2021-06-28,626,7.960000,9.930000,0.226666667,0.007777778,Bronx,LAFAYETTE AVENUE,EDISON AVENUE,LOGAN AVENUE
245120230120246520,2021-06-28,2021-07-19,21,9.930000,8.930000,0.007777778,0.118888889,Bronx,LAFAYETTE AVENUE,EDISON AVENUE,LOGAN AVENUE
245120230120246520,2021-07-19,2022-07-23,369,8.930000,9.110000,0.118888889,0.098888889,Bronx,LAFAYETTE AVENUE,EDISON AVENUE,LOGAN AVENUE
245120230120246520,2022-07-23,2023-08-14,387,9.110000,6.840000,0.098888889,0.351111111,Bronx,LAFAYETTE AVENUE,EDISON AVENUE,LOGAN AVENUE
245120230120246520,2023-08-14,2024-08-12,364,6.840000,9.680000,0.351111111,0.035555556,Bronx,LAFAYETTE AVENUE,EDISON AVENUE,LOGAN AVENUE
245120230120246520,2024-08-12,2025-08-19,372,9.680000,6.990000,0.035555556,0.334444444,Bronx,LAFAYETTE AVENUE,EDISON AVENUE,LOGAN AVENUE
